label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
A,0.0,0.0,0.0,-0.2727825506335388,-0.28227906348192106,0.00976125030924845,-0.3709122958001781,-0.7164573070118353,0.032094804854933774,-0.35481300741133004,-1.0419306164815485,0.025931737391590725,-0.3064853673000916,-1.2948317345319205,0.039320395682902916,-0.18317691219466098,-0.9980261291300767,0.1471760251659303,-0.2683923197638406,-1.3120774793278533,0.03471366102327935,-0.31826438383563666,-1.043440545079351,-0.0217685372214651,-0.28123863492667384,-0.8519570284968282,-0.03639562064194521,-0.06594666104309295,-0.9930134082580941,0.09785401839940476,-0.16934148789345171,-1.3113502928736975,-0.02035972126454644,-0.24181951302428878,-0.9728383414642445,-0.03350843442704329,-0.1775252403753599,-0.8045679043252579,0.0015747514603116606,0.07897598318307068,-0.9521391872292337,0.0218372418481467,-0.039356667140343714,-1.2706282145500425,-0.09140409339904232,-0.13294754878653522,-0.9272752928642207,-0.04050480886484355,-0.0715317628640941,-0.752187361681161,0.03384718441245333,0.24673722035324328,-0.8586108813814441,-0.05941051060986091,0.0964700945908425,-1.1204622751850575,-0.12565207296303615,0.0010062963015734143,-0.8992573119797583,-0.08515702102790146,0.04723492384823565,-0.7344584397339313,-0.027690897405160002
A,0.0,0.0,0.0,-0.26985691546160506,-0.27784704007265076,-0.006916985687048164,-0.3715015722030515,-0.7156473811697869,0.007198238667331955,-0.3645090508080428,-1.0489521234475239,-0.004279162564394654,-0.3218643745171543,-1.3170719360815866,0.004721762895757488,-0.17723002909151012,-1.0018619851199715,0.142031723268783,-0.26057782264169327,-1.2895424744841608,0.018222134486374175,-0.306261087695769,-1.0179162677547253,-0.04866902278821214,-0.2693008899597413,-0.8198821344064078,-0.06922417702819496,-0.05724439907396126,-0.9936167373155321,0.09720523700448423,-0.1574620349626397,-1.2979614206497099,-0.03704534484060036,-0.22369606932681182,-0.9513973060857817,-0.05882901710054734,-0.1644352432934756,-0.7695639723837511,-0.025650754332336906,0.08700511566557301,-0.952489686376,0.022975923780755032,-0.032677227714595566,-1.2572758282079055,-0.10432271310420473,-0.11331880795167648,-0.910302562802983,-0.058373576749069594,-0.053190563060801443,-0.7290186976983132,0.01706590633855682,0.2525018621898796,-0.8594755849908849,-0.05785171048435862,0.09513186232317443,-1.1115567323445559,-0.13493509708049217,0.008480819500769425,-0.8801621418324185,-0.0992133793886566,0.05473417759727931,-0.7156874378954786,-0.04254134964613594
A,0.0,0.0,0.0,-0.285553815732136,-0.257177991434196,-0.0037465215197965518,-0.4070686756790515,-0.6990747345469902,0.01570396936837076,-0.40927753848076154,-1.041080325011763,0.009328772695174386,-0.3771725606325766,-1.3029611118581743,0.023716659059230965,-0.2155656295938052,-1.0007249619763334,0.1382295854999686,-0.29528974496160754,-1.3007653402451085,0.031130913392326345,-0.3377083772054142,-1.0260089411506434,-0.023790375599217255,-0.2954233484943132,-0.8466172021222312,-0.040169433094238025,-0.08718046490737347,-0.9915879240404463,0.09567107941113845,-0.18276229188785129,-1.2920847810459655,-0.019261269749889016,-0.2458368622513382,-0.950100723751299,-0.031121194633192083,-0.1784943196947166,-0.7893786102478088,0.00295381617685147,0.06840843447688845,-0.949392820784051,0.025930184449887175,-0.03300839221219442,-1.2658223884549458,-0.08772689979819201,-0.12458553894311128,-0.9199767975529028,-0.0358693676074469,-0.0698837013242918,-0.7420708472618321,0.03935070977853476,0.24739997464497107,-0.8587337701240343,-0.05023987583914799,0.1156279848739632,-1.1306080278082917,-0.1168625636015059,0.01100026888787807,-0.9068645651287935,-0.07535310370362995,0.04023619651449989,-0.7362236127974848,-0.016994263183194396
B,0.0,0.0,0.0,-0.23308309613058564,-0.13612384228959662,-0.10239983229548748,-0.3682943096436217,-0.4599973022541527,-0.14480685573126104,-0.2532189923540735,-0.7115342837338352,-0.18336009756972244,-0.05952181626210295,-0.7317682866407228,-0.21756881962574914,-0.3489290696307356,-0.9090445153184599,-0.058363935313495485,-0.413100305411878,-1.2636568559741912,-0.11814998208757954,-0.4362436538242591,-1.4902389737046917,-0.1731763530838684,-0.4427498196834849,-1.6824426621084148,-0.22493360098083262,-0.20730488250689802,-0.9756094449648891,-0.07218654018653542,-0.2729124074136566,-1.3928528920852754,-0.13226273770429428,-0.2966358411692564,-1.6665010996244298,-0.18794882609201588,-0.3165289279017327,-1.8909644588241061,-0.23220823885733782,-0.06301051904637435,-0.9472922886199722,-0.10265075287940996,-0.09289629022902546,-1.3330727039547385,-0.17355049857439867,-0.09515947854329637,-1.5874954598536433,-0.23698720834281461,-0.09715783341722112,-1.8000906406036072,-0.2811975791424436,0.08537556657152506,-0.8432032817262,-0.14453136297246108,0.045113785010610516,-1.1613603437337034,-0.2193874335908479,0.03438156910467874,-1.370755681266289,-0.265518006097083,0.03044674483429844,-1.546542836146451,-0.297716610488063
B,0.0,0.0,0.0,-0.22230690364197045,-0.13075867581617726,-0.10467271344988566,-0.3606433941007454,-0.4500952558884213,-0.14537056809597948,-0.2583357409665929,-0.705245716723056,-0.18295267899454065,-0.07431769887973054,-0.7445449657953978,-0.21525385468210187,-0.34240926614991285,-0.903164155445912,-0.05247485494738563,-0.41175098539374455,-1.2590876069146264,-0.11386609085510938,-0.43738110593713336,-1.4919708295017458,-0.17037379474092487,-0.4439742193258736,-1.6886072026038375,-0.22234246067820168,-0.20460576565619393,-0.9767675927304744,-0.06373029461532939,-0.27344385066454235,-1.403090945757465,-0.12282400320133004,-0.29900755386977274,-1.6768163820842688,-0.17381661406447507,-0.31845150482562423,-1.9001587632185923,-0.21415186811493556,-0.062035812046402045,-0.9566802926137041,-0.09300036508659887,-0.08956579871308029,-1.3492765727245442,-0.16309993803730613,-0.09178050503603795,-1.602755408233318,-0.21928999228839663,-0.09307160671731149,-1.8166075865483582,-0.25783346892922127,0.08705918635418314,-0.8595505314929183,-0.1348089728839443,0.05226622524457542,-1.1774851002680966,-0.2068324297609059,0.041964749317551696,-1.3817940978456404,-0.24780188224095745,0.040603744305232926,-1.552755903995037,-0.275973062257164
B,0.0,0.0,0.0,-0.22704733110256411,-0.13661963023585788,-0.1040202890396288,-0.3570136630904351,-0.4740717146103223,-0.14073523957376527,-0.2381368994797996,-0.7233203213850781,-0.1724830702421836,-0.041891629092903795,-0.7277576984602127,-0.19899985516586965,-0.3385095866775857,-0.9119942664025056,-0.05450100717461863,-0.39260344925416674,-1.2699801047173471,-0.10761975420178353,-0.4135520311653337,-1.5011635391230644,-0.15776643223976047,-0.42245870225531684,-1.694334221188765,-0.2064227575411193,-0.20040461955365577,-0.977623519811921,-0.0639549995864692,-0.2563948649239882,-1.3983284508018032,-0.11776612396931677,-0.27953722909028683,-1.6769408266043115,-0.16919940751676435,-0.29942591031557947,-1.9030710530402992,-0.2104287716412914,-0.060323200550218205,-0.9513668556407657,-0.08995151417837773,-0.08124041899461432,-1.3376448471201916,-0.15442485087699193,-0.08045448741553259,-1.591112762630534,-0.2154177998110039,-0.0784684420050127,-1.8015421608645543,-0.2587578906571514,0.0820433237439485,-0.8508702827492347,-0.12794185086420246,0.053177311382947706,-1.1608224182315507,-0.19820509108107232,0.04992731826156188,-1.365715426616589,-0.24315115285549652,0.055703546385850525,-1.5375804906001325,-0.2750201249143173
B,0.0,0.0,0.0,-0.2600416275015646,-0.0927862540876439,-0.1149258411527174,-0.4778888064361663,-0.35071312082331685,-0.1843014263193218,-0.5336314021291936,-0.6202850607246984,-0.248835058952833,-0.4206477363604229,-0.7273654424096795,-0.30817601903584396,-0.3460625245416984,-0.9235382871045313,-0.07908117658519107,-0.38003375489361463,-1.2933458451448367,-0.16258850234120972,-0.3905684780820509,-1.5276590966159276,-0.23963961400647918,-0.3886205763275816,-1.732171395697101,-0.30234198814680674,-0.19687121958135037,-0.9761023239944355,-0.09201073846684342,-0.23160816229682027,-1.4085364177007322,-0.16419983644275973,-0.24758160802748544,-1.6871312442768962,-0.23057683251065347,-0.2570956368268765,-1.9323488087731475,-0.28168142776592103,-0.05341116725558708,-0.9409989044834995,-0.12308192543571428,-0.06572041974689997,-1.352091136756388,-0.19517130431887575,-0.06524723747570219,-1.6095781547087935,-0.2514705836282256,-0.0648863162615578,-1.831025254554008,-0.29201262989550564,0.0956563823415246,-0.8307896768696366,-0.16708297960374546,0.08523985893500285,-1.153406881946448,-0.2340319730563035,0.07878484815443218,-1.3594599448785025,-0.2698169809774168,0.07781836857621646,-1.549477301254734,-0.29503577610044673
B,0.0,0.0,0.0,-0.2617986145457616,-0.09414750938506566,-0.10725607708598986,-0.4736222825830715,-0.3574412284537355,-0.17163349412960208,-0.5144150777688681,-0.6214205245448821,-0.23242093049692916,-0.40283212444440836,-0.7448557611495543,-0.288073732750205,-0.3311970243830409,-0.9298363556873553,-0.07406470374826275,-0.36189863391795185,-1.30510855328576,-0.15738354379145134,-0.37507068183688497,-1.5427661762574902,-0.233646481224223,-0.37708025783118015,-1.7490420018230481,-0.29472449870038897,-0.186267928034386,-0.9783944366003656,-0.08971390870556167,-0.2199356879043303,-1.4177285332798168,-0.16171296894365667,-0.23596013657371406,-1.7004412407571086,-0.22784830786677232,-0.24554531941940846,-1.9436643652943055,-0.2781542541181786,-0.04559953313058435,-0.9415415921272613,-0.12287673638294457,-0.05999472590573298,-1.3545918359806473,-0.19295588744183317,-0.060585222903194694,-1.6130305072132767,-0.2470099402461469,-0.05968330995335585,-1.8318565111414449,-0.28599364067460437,0.10213827334973896,-0.8310719797030026,-0.1686386658113152,0.09150663281982052,-1.1571357413185068,-0.23313595538140447,0.08321272909927949,-1.3645499288434806,-0.26660001014714785,0.0815257322991648,-1.5545661077830386,-0.28990734333383217
B,0.0,0.0,0.0,-0.2571568092950471,-0.09222806308804002,-0.1068889593550221,-0.4673092720335474,-0.36680333703864487,-0.169197983602342,-0.4994442484245505,-0.6401255890938905,-0.2286847808530755,-0.37652369184789913,-0.7559351942604472,-0.2832483181491677,-0.3264731764275322,-0.9312932094351546,-0.0647832300207831,-0.3554785376653314,-1.2917998601624978,-0.14518779547794708,-0.3624406133091392,-1.5197913378899839,-0.22080344476511105,-0.35773917350499873,-1.7184696039495753,-0.2828073329573735,-0.18229107426788854,-0.9798344849216228,-0.08181898557570509,-0.2182896138573567,-1.4077978832574698,-0.15339896961913316,-0.23331279070628708,-1.6850807048225889,-0.21989150957760764,-0.2405849451754184,-1.9252715559313271,-0.27104076608330285,-0.04258757238959931,-0.9414205545558121,-0.11737391449708669,-0.05688723197944152,-1.3482386631618308,-0.18988310971761713,-0.05359944817772395,-1.6026004958891682,-0.24553839473103523,-0.04693664127175132,-1.818288956150975,-0.2856061736572335,0.10366987691714838,-0.8313749070031052,-0.16563824075749667,0.092982303753674,-1.155367073526734,-0.23291704863642257,0.08823136512787642,-1.3627073963130039,-0.2693496985813436,0.09106986652152588,-1.5531166566339798,-0.29562122188220613
B,0.0,0.0,0.0,-0.26186213574724765,-0.09953627750047252,-0.1069023336609872,-0.47388875314290735,-0.36328637822497123,-0.17072848419869344,-0.5095682562677363,-0.6283042843664047,-0.23082320299596296,-0.3918341418446913,-0.7543955690046944,-0.28593742637695935,-0.32577903639605205,-0.934082459153289,-0.07310944744418962,-0.3547440572638027,-1.3123753053353946,-0.15304701743633814,-0.3679481686040435,-1.5478422934806098,-0.22679727181519904,-0.37040819212308224,-1.7539008533531453,-0.2867765696416687,-0.18081630969873053,-0.9796322149293821,-0.08732803455641064,-0.21383250523811978,-1.4212247607943693,-0.1564502718655879,-0.22997707765151323,-1.6984696786179152,-0.221654017917828,-0.2381475701043727,-1.9415258431369062,-0.27272625258558536,-0.04109678489809391,-0.9422637361599059,-0.11880832592157463,-0.05893119190289411,-1.3498942906648306,-0.185615045574173,-0.0625000202498422,-1.6078462144475167,-0.24054724382106454,-0.06177354216841286,-1.8280898982981035,-0.2818328777080744,0.10813891561185959,-0.834347574074328,-0.16307072331213965,0.09799246385817074,-1.1579192127371458,-0.2246206768671436,0.09034611980562786,-1.3644818789189441,-0.25966525131932033,0.09071145849397673,-1.5558787902389966,-0.2857360749407671
B,0.0,0.0,0.0,-0.2516380220760524,-0.13642879686648163,-0.09046671932116869,-0.4112617329010438,-0.46453947923051553,-0.12835091622344966,-0.35180564826579364,-0.7463689372805613,-0.16550279871053072,-0.19047572730025056,-0.83774159138543,-0.19659542518846523,-0.30314501773993874,-0.9388523685621019,-0.02758890985054657,-0.33013319592755547,-1.283955766696383,-0.08511106702092826,-0.34086557218670527,-1.503858225307869,-0.14298242922665644,-0.3417702365432687,-1.6947357767976177,-0.194070414272282,-0.16847819549031276,-0.9846666339499254,-0.04524066345724391,-0.19951066946757845,-1.4037002893386001,-0.09870317246627289,-0.21619192692509206,-1.6697160846235297,-0.14930777777580573,-0.2263130879570811,-1.8903175646580614,-0.18961471834413016,-0.0377867404809371,-0.9502085756184615,-0.08088191427776113,-0.047461602868146144,-1.3406761923916413,-0.1374261962189236,-0.050328628287562294,-1.5845727796076812,-0.1826863135506236,-0.051009137732818774,-1.7885409047840162,-0.21735617404772128,0.09771782875368759,-0.8531911852540209,-0.12948996278769134,0.08804479470996393,-1.1578403811793776,-0.18292277549901645,0.08207141370889608,-1.3605326425630309,-0.212529872895084,0.08184085959539031,-1.5378348807996336,-0.23599999825672974
B,0.0,0.0,0.0,-0.2524122606273236,-0.13284050210175077,-0.09439432939797378,-0.41890499333885295,-0.45336471763434594,-0.1362975002417399,-0.36109229501432527,-0.7346694872937922,-0.17646945182642723,-0.2013883752782207,-0.8369594144412212,-0.21040979315860453,-0.3027681534700148,-0.9384193920626408,-0.03633366875837096,-0.3274866259019749,-1.2868215709284743,-0.09753057392172192,-0.33794224845636567,-1.509620719191429,-0.15732791024588338,-0.33820273620378904,-1.7020052649044615,-0.20973029776257232,-0.16709876543002466,-0.9845465293800421,-0.05240356931999531,-0.19648970246020814,-1.406589291031806,-0.10865447540905865,-0.21232904398298608,-1.672701813994938,-0.1604617831579269,-0.22071139671094556,-1.8919676961863148,-0.20219964006311222,-0.03697147877487061,-0.9507070445591495,-0.0864596785288369,-0.044989221981630106,-1.3426961010943053,-0.14534650499993013,-0.046282861695611126,-1.581505805205227,-0.19027459210206288,-0.04534356597583803,-1.7800920582405806,-0.22508725117321465,0.09796484065009756,-0.8521305801446056,-0.13363247319528668,0.08960081922033816,-1.155401377811267,-0.18930876182814516,0.08326112305081577,-1.3556504629063517,-0.2195452414448696,0.08270916766201078,-1.531719832423577,-0.2435291329297062
B,0.0,0.0,0.0,-0.2560822389844705,-0.14146963694779066,-0.08945951940243134,-0.4270506405647702,-0.4546911647200556,-0.13283012375644623,-0.3880239199446005,-0.7421373829513584,-0.1758179821899441,-0.24662751143635672,-0.8661237758398108,-0.21247854326911572,-0.305347543456776,-0.9455651621279532,-0.03230269490396066,-0.3263486890931437,-1.298920921844813,-0.09357696162232051,-0.3403613822957611,-1.5189184248856467,-0.15445568407564195,-0.3457632185393288,-1.709460384590997,-0.2067124230682908,-0.16689807493300432,-0.9846852077143123,-0.050399149717817567,-0.19589855582273188,-1.4089047156764503,-0.10608366562435047,-0.2140955477552477,-1.6719458128944782,-0.15798151185125012,-0.22432128451272612,-1.8900083140675106,-0.19983321682160893,-0.03137205456347411,-0.9499713485355763,-0.08601541979596034,-0.044468749917022564,-1.3471568069752176,-0.14310849919015908,-0.05106481537395266,-1.5852331086777194,-0.18404970073853902,-0.05657291544332901,-1.7806318207533185,-0.2159957107264504,0.10892592735156637,-0.8530305675548122,-0.13439844430736228,0.09609718568658547,-1.163052251107779,-0.18719574774895953,0.08386950452164481,-1.3645056153654629,-0.21256342585881607,0.0771194574587502,-1.5400261096427086,-0.232398032359056
B,0.0,0.0,0.0,-0.2641289335240595,-0.15656954849625326,-0.0927817235720293,-0.43859379321429265,-0.484312933872089,-0.13215166460745276,-0.462563671614612,-0.7977577542950931,-0.16963619992730344,-0.42425045626398006,-1.0440401762291216,-0.20111043412192695,-0.303167680030523,-0.9367596327002711,-0.03296814677496855,-0.3367092120345649,-1.3000448655157206,-0.10531869658370269,-0.3501662882313945,-1.529399444795478,-0.17272289195865556,-0.35272728395341213,-1.7313111312510738,-0.22593147221703466,-0.16555560685258883,-0.9850719899318287,-0.0471647717201989,-0.199830163233798,-1.4178032741035829,-0.1109521589246929,-0.21831612759956653,-1.6870522789337103,-0.17048874118477564,-0.22535881900248167,-1.9187817878831925,-0.2157624449586381,-0.03325472895741695,-0.9554384538501678,-0.07983435034024569,-0.04561779483923066,-1.3612143729109163,-0.14456484140694914,-0.04951501925594156,-1.6129453034086843,-0.19173488046219203,-0.048885588663740605,-1.8260432453353181,-0.2256231964080196,0.10632450215167863,-0.8596945675550671,-0.12456361889735518,0.09903903037748599,-1.173632160946162,-0.1832771761671335,0.08801500314836644,-1.383165952144458,-0.21284559147212354,0.08219539279797514,-1.5690136707005253,-0.23341385179814017
B,0.0,0.0,0.0,-0.255856338479898,-0.1610413974952456,-0.08857436236634918,-0.42738988999236466,-0.4879178423424399,-0.1302354236050242,-0.45817949395453483,-0.7968399187389165,-0.17247275684450888,-0.3896440532778603,-1.0064442233338544,-0.20892975469722638,-0.30182595959153796,-0.9405799919020849,-0.023286371943184853,-0.33479458117260275,-1.3048855744574483,-0.09553302726882151,-0.3495183930728631,-1.532596977086535,-0.1636353031865515,-0.3511909567484324,-1.7300999415709226,-0.21818004813129935,-0.16469085058405575,-0.9854361132864101,-0.04233899343245693,-0.19980014209640046,-1.4173665206162478,-0.10758545872914284,-0.2182270560671585,-1.689691490782875,-0.16962213520397795,-0.22453685637113058,-1.9231941498612424,-0.21637395232921447,-0.03066379332201554,-0.9520635186513352,-0.0801533730966064,-0.04603365986090782,-1.3631120043836134,-0.14587068967282377,-0.05035561426946351,-1.6173301126471735,-0.19488440642651622,-0.047727191976502985,-1.8330053945703846,-0.23021286300203575,0.1110781386305887,-0.852765770765497,-0.12974303126759462,0.10241345027831665,-1.1674030694030526,-0.1891989130885818,0.09146395758269563,-1.37825187924925,-0.2194742353620793,0.08724023370399041,-1.5674602200120908,-0.2409141347049192
B,0.0,0.0,0.0,-0.24953460141782213,-0.162573513554038,-0.09033895268596928,-0.4257665063627168,-0.49088157061623283,-0.13414986428261783,-0.45711280447754354,-0.8055972366441613,-0.1783808199941968,-0.35932992423961935,-0.9959770120193461,-0.21593267416892373,-0.30330043697114195,-0.9402119038616737,-0.02224986538999297,-0.3340524486133233,-1.3016977453287975,-0.09382708687519553,-0.3484004917989372,-1.527321616702075,-0.16045033363342415,-0.3493165654178768,-1.723600350987098,-0.2143578008532467,-0.16731232027299714,-0.9850803437041815,-0.040290246121332855,-0.20356303973548018,-1.4171920431473313,-0.10427709022344653,-0.22315863058613097,-1.6884237188728162,-0.16328117296236958,-0.2318663342849404,-1.9210386709363345,-0.2076324683799204,-0.032071074562876674,-0.9507978323005313,-0.07752753046343781,-0.04676262175031517,-1.3597381189982805,-0.14228156379639956,-0.051767696002299406,-1.6120597011389879,-0.18940826154809884,-0.05068468585910858,-1.825011173573045,-0.22287198848505793,0.11111759606026661,-0.8509681856394208,-0.12690058906434243,0.1008557208743673,-1.1652878495278076,-0.18586602996358798,0.09039367293314413,-1.3756529860998585,-0.21632379001597102,0.08707420435476429,-1.5640224416007036,-0.23751885088171482
B,0.0,0.0,0.0,-0.2496619091478145,-0.1653045730952819,-0.09181975085331968,-0.4219384499611887,-0.49020895304312984,-0.13615897214734513,-0.4496033854928131,-0.8040437721809748,-0.1809593366566553,-0.3510472768237357,-0.9911914782304813,-0.2192690689702962,-0.3059222190718008,-0.9390863357243389,-0.023574651852795704,-0.33392372844978246,-1.302712658923078,-0.09785979905946457,-0.34613892396171597,-1.5304633841510975,-0.1669591010804393,-0.3460900329767432,-1.7282746104365665,-0.22223504340519615,-0.16803453998592605,-0.9849340928429472,-0.04085616388451944,-0.19796979164213746,-1.4143912778503123,-0.10641406970724168,-0.2166472805114428,-1.6851658338940558,-0.16683530448166523,-0.22518923402883584,-1.9183415235791699,-0.2118995316548067,-0.030396790105086047,-0.9525904410640499,-0.07737586852193348,-0.04387673310473328,-1.3612703732200822,-0.14149332782920035,-0.051225482313195216,-1.6116875442631717,-0.18676917604419932,-0.051448228885658226,-1.8240481802485329,-0.21906390144407098,0.11405266322264192,-0.8540491507050897,-0.12646165056349393,0.10144766120889813,-1.164635362098187,-0.18333647203267664,0.08895233356685012,-1.3718468712781586,-0.21106642643934576,0.08478810527148227,-1.5571153890828606,-0.23025594927289342
B,0.0,0.0,0.0,-0.25081129791916423,-0.16548946578506382,-0.09850981620102846,-0.4261308498345779,-0.4902667057456867,-0.14589673110245646,-0.4531035126770814,-0.8091456658989251,-0.1925026184469187,-0.35089460850629717,-0.998956838464671,-0.23253749443542776,-0.3109562240295761,-0.9368600771585388,-0.031465589564878195,-0.33763593099045835,-1.30429851834768,-0.10909313852692648,-0.3478371072447048,-1.5346958671919797,-0.18020978282373182,-0.34566531750321183,-1.7374340744860963,-0.2367261599508367,-0.1713742479496221,-0.9841155148005541,-0.0463413494467071,-0.1989543047193026,-1.415204086866708,-0.11478839525071012,-0.21670769729625108,-1.6876802421677242,-0.17703472374689125,-0.22534618870499049,-1.9260747542788754,-0.2233080771742975,-0.03298215562246962,-0.9542167150794565,-0.08099455721344775,-0.04604996506228782,-1.3620337349983322,-0.14785854694956224,-0.05258776698892841,-1.616462638829463,-0.1956067673720106,-0.052479975953964614,-1.8341074242369932,-0.22906520205494363,0.11236198319073464,-0.8598317861105291,-0.12873956362851544,0.10094944101975213,-1.1764303100029063,-0.18788520078240606,0.08936295035319312,-1.3875795449079948,-0.21783944064560476,0.08492621812394223,-1.5770939119122993,-0.23851314805450582
B,0.0,0.0,0.0,-0.2557103242968827,-0.1529869516859761,-0.10372576912250271,-0.4397006747656093,-0.4793880479051931,-0.15236432699443603,-0.4641708209103872,-0.8036597411799997,-0.198672928406512,-0.3607330790091997,-1.0074586593445356,-0.23824342897902082,-0.321107378038561,-0.9337042653259926,-0.03992319196710742,-0.3445871529024086,-1.3079346982358513,-0.11745977093686862,-0.35086686440138465,-1.5397968325979197,-0.18758885501495634,-0.34584743509557403,-1.742451912857414,-0.24344397269455761,-0.1782900528039139,-0.9825937351800288,-0.05217478946902275,-0.20250513504009165,-1.4208224627775747,-0.12069613220998372,-0.21763213793588526,-1.692244533498027,-0.18314779263920658,-0.22245798515584042,-1.9280482618058696,-0.23006120720656817,-0.03972182580186488,-0.9534689582225987,-0.08416967186831249,-0.050420995382839874,-1.3666559300354215,-0.1524887063397912,-0.05501842716225756,-1.6187361619435627,-0.20158517768681447,-0.052680785474557124,-1.8321525122319282,-0.23641874650825237,0.10599332998840078,-0.8600277229034328,-0.12923126773470428,0.09521459569563856,-1.1809913895606556,-0.1899308032854419,0.08542318714459952,-1.3914721255726137,-0.2209371524342994,0.0835069719446907,-1.5790892373715741,-0.24277190784732627
B,0.0,0.0,0.0,-0.251096402070164,-0.13938657169713753,-0.10342607692666822,-0.3985451115482863,-0.4810071425934545,-0.1482716157303395,-0.30053046357156116,-0.7315090853539457,-0.1901579113745231,-0.12780984601226317,-0.7438526434837003,-0.22804158197559143,-0.2972531851374121,-0.9383316756528888,-0.06323700684491831,-0.32247256045357214,-1.3000736635909285,-0.12473335729671578,-0.3312289333166726,-1.5278997836108144,-0.1822677819178775,-0.3326788741121894,-1.7249879887104687,-0.23520790386912088,-0.15443009506217203,-0.9849616184161453,-0.07747229173153601,-0.18685266097022532,-1.4092308211166962,-0.13803037143109556,-0.19996834130244848,-1.6812585203559065,-0.1919278597034573,-0.21123789623632896,-1.907250462533382,-0.23497766260995104,-0.020050187719713796,-0.9500686445116041,-0.10842063412066034,-0.0309241052670707,-1.3429381197757158,-0.1704553656114901,-0.03184342865484335,-1.5873891726727676,-0.22337975509404392,-0.035618309113167754,-1.788398820997031,-0.2628506265797757,0.11883403941196226,-0.849461103289405,-0.15304548514977181,0.10806500498920243,-1.1664878583057459,-0.21383972288476924,0.10240459955877368,-1.372497376382269,-0.25159142315427935,0.10098657971422119,-1.548308215603065,-0.2806355668149852
B,0.0,0.0,0.0,-0.25376887803067866,-0.13997190494749578,-0.09304057285546681,-0.4027149498600999,-0.4871956057002941,-0.13071825060574477,-0.3176441472217253,-0.7486453027856181,-0.16688612530172833,-0.15380313405892565,-0.7690591098513361,-0.2002423677283293,-0.2921659190169189,-0.9448214039239048,-0.052873926850775584,-0.31419200193737035,-1.3028206208685198,-0.11194152542367082,-0.3221858085672697,-1.5308201885366233,-0.16855315309772892,-0.3242677514240153,-1.7279560903931523,-0.22063415335210512,-0.15092869775095877,-0.985952538034902,-0.07154104372830387,-0.17613106620675723,-1.4111897842132315,-0.131175421773736,-0.18865725222563948,-1.6862512849568714,-0.18614489729537834,-0.20051309534164985,-1.915533804660906,-0.22962138458789094,-0.01717421858662152,-0.9461421335230413,-0.10615887808829888,-0.01895171326814973,-1.3439068303097594,-0.1696321689455582,-0.019514014196645706,-1.5953357270912827,-0.2264240058062579,-0.024209199103717407,-1.803715744716636,-0.2680526991987346,0.12125038420207138,-0.8418081151543129,-0.1529343699843473,0.11797385353586011,-1.1640749552023644,-0.21649778863981883,0.11559581626480252,-1.3759499079318214,-0.25758952084521247,0.11557836618646689,-1.557649312699391,-0.2886217701928352
B,0.0,0.0,0.0,-0.246679404814504,-0.12703705151646838,-0.09805157290312547,-0.3993489486121157,-0.4802796259666734,-0.13410237007749617,-0.3121832953425608,-0.7650877686444914,-0.1668645950797424,-0.1389609884076528,-0.7876450108040789,-0.19354662299185904,-0.29453683098304917,-0.9426114350666231,-0.04404885920452756,-0.32463254783573553,-1.2953641252120967,-0.09977388360086512,-0.3336451509753143,-1.515386420572885,-0.15293744956475408,-0.3328537276828588,-1.703839896277323,-0.20308376084628457,-0.15512586510020904,-0.9862312780830105,-0.057304730238118703,-0.19698477264283182,-1.4005950780708651,-0.11541851463034797,-0.2074547209828204,-1.6716654345384856,-0.1677271257223874,-0.21016111265186047,-1.901497583847305,-0.20793339634852495,-0.019643670641839105,-0.9466274793706572,-0.0877353777451891,-0.04002841483792373,-1.3391133857037347,-0.1552216726649422,-0.04271522605321548,-1.5851629525893347,-0.2103200671799319,-0.043034294209056974,-1.7946268146072435,-0.2478832329607516,0.12056244814369425,-0.8355941853844733,-0.13030928653548896,0.09923672328461948,-1.1529987485794044,-0.19961997857820873,0.09569359355873502,-1.3612959885149378,-0.24187648588224211,0.09957947446547083,-1.545343862126006,-0.27110471870368646
